Date,Open,High,Low,Close,Volume
2023-12-11 09:15:00,920.1,923.2,919.35,921.5,16204
2023-12-11 09:20:00,921.5,924.95,918.7,923.8,20601
2023-12-11 09:25:00,923.8,925.0,923.0,924.25,6812
2023-12-11 09:30:00,924.3,928.6,923.95,926.45,19538
2023-12-11 09:35:00,926.45,928.35,926.3,927.75,9619
2023-12-11 09:40:00,927.75,928.35,925.55,925.8,6790
2023-12-11 09:45:00,925.6,927.6,925.2,927.55,6634
2023-12-11 09:50:00,927.55,927.65,925.0,927.15,5234
2023-12-11 09:55:00,927.15,928.0,926.05,927.35,3288
2023-12-11 10:00:00,927.35,928.0,925.5,926.45,14105
2023-12-11 10:05:00,926.45,928.0,926.0,927.9,7207
2023-12-11 10:10:00,927.9,929.1,926.05,926.5,7484
2023-12-11 10:15:00,926.5,927.15,926.05,926.6,6448
2023-12-11 10:20:00,926.6,928.15,926.25,928.15,7040
2023-12-11 10:25:00,927.5,928.15,926.4,927.55,3995
2023-12-11 10:30:00,927.55,928.8,927.25,928.3,10000
2023-12-11 10:35:00,928.3,928.55,925.7,926.05,27850
2023-12-11 10:40:00,926.05,926.3,922.1,922.9,9710
2023-12-11 10:45:00,922.5,923.8,922.2,923.8,8712
2023-12-11 10:50:00,923.8,924.1,922.3,923.45,9352
2023-12-11 10:55:00,923.45,923.9,922.1,922.35,2463
2023-12-11 11:00:00,922.35,923.5,922.0,922.5,3376
2023-12-11 11:05:00,922.5,923.8,922.4,923.75,6311
2023-12-11 11:10:00,923.8,924.75,923.25,924.55,2976
2023-12-11 11:15:00,924.55,926.0,924.55,924.85,3355
2023-12-11 11:20:00,924.85,925.4,924.0,924.85,2074
2023-12-11 11:25:00,924.85,925.25,924.1,924.8,2410
2023-12-11 11:30:00,924.8,924.95,924.0,924.1,1300
2023-12-11 11:35:00,924.1,928.3,924.0,927.6,7845
2023-12-11 11:40:00,927.6,928.0,925.3,926.1,2454
2023-12-11 11:45:00,926.1,926.85,925.5,926.1,9783
2023-12-11 11:50:00,926.1,926.5,923.7,923.7,19404
2023-12-11 11:55:00,923.7,925.0,921.65,922.6,21662
2023-12-11 12:00:00,922.6,923.55,920.85,921.0,18509
2023-12-11 12:05:00,921.0,921.5,920.0,921.0,31831
2023-12-11 12:10:00,920.75,921.35,919.6,920.1,25575
2023-12-11 12:15:00,920.1,920.25,919.25,920.0,9751
