Date,Open,High,Low,Close,Volume
2023-12-11 09:15:00,106.95,108.05,106.9,107.9,14033
2023-12-11 09:20:00,107.9,108.15,107.6,107.6,8352
2023-12-11 09:25:00,107.55,107.95,107.4,107.5,5176
2023-12-11 09:30:00,107.5,107.65,107.35,107.6,2606
2023-12-11 09:35:00,107.6,107.6,107.35,107.5,1586
2023-12-11 09:40:00,107.5,107.6,107.4,107.55,2099
2023-12-11 09:45:00,107.55,107.55,107.25,107.45,1344
2023-12-11 09:50:00,107.4,107.65,107.4,107.65,3500
2023-12-11 09:55:00,107.65,107.85,107.6,107.85,3099
2023-12-11 10:00:00,107.85,107.9,107.7,107.75,4189
2023-12-11 10:05:00,107.75,108.25,107.75,108.25,19328
2023-12-11 10:10:00,108.15,108.55,108.05,108.05,11689
2023-12-11 10:15:00,108.05,108.35,107.8,107.8,3994
2023-12-11 10:20:00,107.8,107.95,107.65,107.95,2076
2023-12-11 10:25:00,107.95,108.0,107.8,107.95,3464
2023-12-11 10:30:00,108.0,108.0,107.8,107.85,2752
2023-12-11 10:35:00,107.65,107.9,107.65,107.9,1301
2023-12-11 10:40:00,107.9,108.0,107.4,107.4,6700
2023-12-11 10:45:00,107.4,107.6,107.4,107.6,444
2023-12-11 10:50:00,107.4,107.65,107.3,107.5,10459
2023-12-11 10:55:00,107.5,107.65,107.5,107.5,2841
2023-12-11 11:00:00,107.5,107.7,107.5,107.65,1605
2023-12-11 11:05:00,107.45,107.6,107.4,107.4,1747
2023-12-11 11:10:00,107.75,107.8,107.75,107.8,3014
2023-12-11 11:15:00,107.8,107.95,107.65,107.65,1392
2023-12-11 11:20:00,107.75,107.75,107.5,107.5,2557
2023-12-11 11:25:00,107.5,107.6,107.4,107.6,524
2023-12-11 11:30:00,107.6,107.6,107.45,107.45,124
2023-12-11 11:35:00,107.6,107.6,107.4,107.4,655
2023-12-11 11:40:00,107.4,107.65,107.4,107.65,131
2023-12-11 11:45:00,107.65,107.7,107.5,107.55,3909
2023-12-11 11:50:00,107.7,108.0,107.45,107.75,7221
2023-12-11 11:55:00,107.75,108.1,107.75,108.1,3410
2023-12-11 12:00:00,108.1,108.1,107.9,107.9,691
2023-12-11 12:05:00,107.9,108.35,107.9,108.35,1657
