Date,Open,High,Low,Close,Volume
2023-12-11 09:15:00,118.95,119.0,118.25,118.25,703
2023-12-11 09:20:00,118.25,119.0,118.25,119.0,855
2023-12-11 09:25:00,119.0,119.0,118.45,119.0,918
2023-12-11 09:30:00,119.0,119.0,118.25,118.5,1610
2023-12-11 09:35:00,118.5,119.0,118.5,118.55,1631
2023-12-11 09:40:00,119.0,119.0,118.55,119.0,1721
2023-12-11 09:45:00,119.0,119.0,119.0,119.0,230
2023-12-11 09:50:00,119.0,119.0,118.5,119.0,285
2023-12-11 09:55:00,119.0,119.0,119.0,119.0,32
2023-12-11 10:00:00,119.0,119.0,118.85,119.0,757
2023-12-11 10:05:00,119.0,119.0,119.0,119.0,1961
2023-12-11 10:10:00,119.0,119.0,118.55,119.0,141
2023-12-11 10:15:00,119.0,119.0,119.0,119.0,200
2023-12-11 10:20:00,119.0,119.0,118.5,118.55,105
2023-12-11 10:25:00,118.55,118.95,118.5,118.5,485
2023-12-11 10:30:00,118.5,118.95,118.5,118.5,310
2023-12-11 10:35:00,118.5,118.95,118.5,118.95,362
2023-12-11 10:40:00,118.6,118.95,118.6,118.95,760
2023-12-11 10:45:00,118.95,118.95,118.25,118.95,2006
2023-12-11 10:50:00,118.95,118.95,118.5,118.5,1
2023-12-11 10:55:00,118.5,118.95,118.25,118.25,981
2023-12-11 11:00:00,118.25,118.95,118.25,118.95,77
2023-12-11 11:05:00,118.95,118.95,118.9,118.95,441
2023-12-11 11:10:00,118.95,118.95,118.95,118.95,0
2023-12-11 11:15:00,118.95,118.95,118.5,118.5,250
2023-12-11 11:20:00,118.4,118.95,118.4,118.4,850
2023-12-11 11:25:00,118.4,118.4,118.4,118.4,0
2023-12-11 11:30:00,118.5,118.5,118.5,118.5,5
2023-12-11 11:35:00,118.5,118.95,118.5,118.6,191
2023-12-11 11:40:00,118.6,118.6,118.4,118.4,3224
2023-12-11 11:45:00,118.4,118.4,118.25,118.25,120
2023-12-11 11:50:00,118.25,118.25,118.25,118.25,0
2023-12-11 11:55:00,118.25,118.6,118.25,118.6,1038
2023-12-11 12:00:00,118.6,118.6,118.5,118.6,151
2023-12-11 12:05:00,118.5,118.6,118.5,118.6,72
2023-12-11 12:10:00,118.6,118.95,118.6,118.95,100
2023-12-11 12:15:00,118.75,118.75,118.7,118.7,1635
2023-12-11 12:20:00,118.95,118.95,118.95,118.95,310
2023-12-11 12:25:00,118.95,118.95,118.95,118.95,13
2023-12-11 12:30:00,118.95,120.55,118.7,120.1,25758
2023-12-11 12:35:00,120.15,120.9,119.85,120.5,8448
2023-12-11 12:40:00,120.5,120.5,119.6,120.0,1800
2023-12-11 12:45:00,120.0,120.0,119.5,119.5,220
2023-12-11 12:50:00,119.5,119.7,119.0,119.0,5490
2023-12-11 12:55:00,119.0,119.55,118.75,119.55,1434
2023-12-11 13:00:00,119.55,119.55,119.2,119.25,658
2023-12-11 13:05:00,119.25,119.7,119.25,119.7,1705
2023-12-11 13:10:00,119.7,119.7,119.25,119.3,1182
2023-12-11 13:15:00,119.3,119.3,119.25,119.25,162
2023-12-11 13:20:00,119.25,119.7,119.25,119.7,500
2023-12-11 13:25:00,119.7,119.7,119.2,119.2,2590
2023-12-11 13:30:00,119.2,119.7,119.2,119.7,251
2023-12-11 13:35:00,119.7,119.7,118.9,118.9,2569
2023-12-11 13:40:00,118.9,119.05,118.5,118.5,2300
2023-12-11 13:45:00,118.5,119.3,118.5,118.55,262
2023-12-11 13:50:00,118.55,118.55,118.55,118.55,242
2023-12-11 13:55:00,118.55,118.85,118.55,118.85,141
2023-12-11 14:00:00,118.85,118.9,118.85,118.9,233
2023-12-11 14:05:00,118.9,119.15,118.9,119.15,230
2023-12-11 14:10:00,119.15,119.15,118.6,118.6,0
2023-12-11 14:15:00,118.6,119.1,118.6,119.1,287
2023-12-11 14:20:00,119.1,119.1,119.0,119.0,850
2023-12-11 14:25:00,119.0,119.2,119.0,119.0,768
2023-12-11 14:30:00,119.0,119.0,119.0,119.0,206
2023-12-11 14:35:00,119.0,119.0,119.0,119.0,101
2023-12-11 14:40:00,119.0,119.0,118.9,118.9,177
2023-12-11 14:45:00,118.9,118.9,118.75,118.75,156
2023-12-11 14:50:00,118.75,119.0,118.7,119.0,600
2023-12-11 14:55:00,119.0,119.0,118.9,118.9,137
2023-12-11 15:00:00,118.9,118.9,118.7,118.7,443
2023-12-11 15:05:00,118.7,118.8,118.7,118.7,256
2023-12-11 15:10:00,118.9,119.3,118.7,119.0,2459
2023-12-11 15:15:00,119.0,119.0,118.8,119.0,525
2023-12-11 15:20:00,119.0,119.0,118.8,119.0,2649
2023-12-11 15:25:00,119.0,120.0,119.0,120.0,3012
2023-12-12 09:15:00,121.35,121.5,119.75,120.5,6067
2023-12-12 09:20:00,120.5,120.5,119.4,119.4,1964
2023-12-12 09:25:00,119.4,119.95,119.4,119.9,37
2023-12-12 09:30:00,119.9,119.9,119.55,119.9,551
2023-12-12 09:35:00,119.9,119.9,119.6,119.9,1084
2023-12-12 09:40:00,119.9,120.0,119.9,119.95,667
2023-12-12 09:45:00,119.95,119.95,119.95,119.95,0
2023-12-12 09:50:00,119.95,120.15,119.95,120.15,2612
2023-12-12 09:55:00,120.15,120.45,119.45,119.9,2948
2023-12-12 10:00:00,119.9,119.9,119.35,119.9,950
2023-12-12 10:05:00,119.9,119.9,119.25,119.25,266
2023-12-12 10:10:00,119.25,119.65,119.2,119.65,762
2023-12-12 10:15:00,119.65,119.65,119.15,119.4,122
2023-12-12 10:20:00,119.05,119.45,119.0,119.45,2785
2023-12-12 10:25:00,119.45,119.45,119.05,119.05,200
2023-12-12 10:30:00,119.05,119.7,119.05,119.7,384
2023-12-12 10:35:00,119.7,119.7,119.15,119.35,460
2023-12-12 10:40:00,119.35,119.35,119.35,119.35,0
2023-12-12 10:45:00,119.35,119.35,119.35,119.35,0
2023-12-12 10:50:00,119.35,119.35,119.35,119.35,0
2023-12-12 10:55:00,119.35,119.35,119.15,119.15,130
2023-12-12 11:00:00,119.15,119.15,119.15,119.15,0
2023-12-12 11:05:00,119.15,119.35,119.15,119.35,4096
2023-12-12 11:10:00,119.35,119.35,119.35,119.35,0
2023-12-12 11:15:00,119.35,119.75,119.25,119.75,698
2023-12-12 11:20:00,119.75,119.75,119.75,119.75,0
2023-12-12 11:25:00,119.75,119.75,119.75,119.75,0
2023-12-12 11:30:00,119.75,119.75,119.75,119.75,0
2023-12-12 11:35:00,119.75,119.75,119.05,119.05,783
2023-12-12 11:40:00,119.35,119.35,119.35,119.35,12
2023-12-12 11:45:00,119.35,119.45,119.35,119.45,50
2023-12-12 11:50:00,119.45,119.45,119.1,119.1,12
2023-12-12 11:55:00,119.1,119.1,119.1,119.1,301
2023-12-12 12:00:00,119.1,119.95,119.1,119.95,2500
2023-12-12 12:05:00,119.95,119.95,119.35,119.35,10
2023-12-12 12:10:00,119.35,119.35,119.35,119.35,12
2023-12-12 12:15:00,119.35,119.35,119.35,119.35,0
2023-12-12 12:20:00,119.35,119.35,119.3,119.3,242
2023-12-12 12:25:00,119.7,119.95,119.5,119.5,442
2023-12-12 12:30:00,119.35,119.35,119.35,119.35,237
2023-12-12 12:35:00,119.3,119.5,119.3,119.5,259
2023-12-12 12:40:00,119.5,119.5,119.5,119.5,99
2023-12-12 12:45:00,119.5,119.95,119.1,119.1,1416
2023-12-12 12:50:00,119.1,119.15,119.1,119.15,65
2023-12-12 12:55:00,119.15,119.15,119.15,119.15,50
2023-12-12 13:00:00,119.15,119.15,119.15,119.15,0
2023-12-12 13:05:00,119.15,119.85,119.1,119.7,2364
2023-12-12 13:10:00,119.7,119.7,119.7,119.7,0
2023-12-12 13:15:00,119.1,119.7,119.1,119.65,330
2023-12-12 13:20:00,119.25,119.25,119.25,119.25,242
2023-12-12 13:25:00,119.25,119.25,119.25,119.25,52
2023-12-12 13:30:00,119.25,119.25,119.25,119.25,35
2023-12-12 13:35:00,119.25,119.25,119.15,119.2,250
2023-12-12 13:40:00,119.15,119.15,119.15,119.15,15
2023-12-12 13:45:00,119.5,119.5,119.15,119.5,503
2023-12-12 13:50:00,119.5,119.5,119.5,119.5,100
2023-12-12 13:55:00,119.45,119.5,119.3,119.3,560
2023-12-12 14:00:00,119.3,119.3,119.3,119.3,2
2023-12-12 14:05:00,119.3,119.5,119.3,119.5,200
2023-12-12 14:10:00,119.5,119.5,119.3,119.3,290
2023-12-12 14:15:00,119.5,119.5,119.15,119.15,237
2023-12-12 14:20:00,119.15,119.15,119.05,119.05,1799
2023-12-12 14:25:00,119.05,119.05,119.05,119.05,0
2023-12-12 14:30:00,119.05,119.05,119.05,119.05,100
2023-12-12 14:35:00,119.05,119.45,119.05,119.45,162
2023-12-12 14:40:00,119.45,119.45,119.35,119.35,50
2023-12-12 14:45:00,119.35,119.35,119.35,119.35,30
2023-12-12 14:50:00,119.3,119.3,118.65,118.65,4027
2023-12-12 14:55:00,118.65,119.0,118.65,118.95,572
2023-12-12 15:00:00,118.95,119.0,118.95,119.0,428
2023-12-12 15:05:00,119.0,119.0,118.65,118.65,325
2023-12-12 15:10:00,118.65,118.95,118.65,118.65,828
2023-12-12 15:15:00,118.65,118.95,118.65,118.8,52
2023-12-12 15:20:00,118.8,118.85,118.75,118.75,1022
2023-12-12 15:25:00,118.75,119.0,118.75,119.0,7352
2023-12-13 09:15:00,119.0,119.0,118.05,118.85,2417
2023-12-13 09:20:00,118.85,118.9,118.85,118.9,105
2023-12-13 09:25:00,118.9,118.95,118.55,118.55,621
2023-12-13 09:30:00,118.55,118.9,118.55,118.6,604
2023-12-13 09:35:00,118.6,118.65,118.6,118.65,85
2023-12-13 09:40:00,118.95,119.0,118.65,119.0,248
2023-12-13 09:45:00,119.0,119.0,118.5,118.5,1594
2023-12-13 09:50:00,118.5,118.55,118.5,118.55,50
2023-12-13 09:55:00,118.55,118.9,118.55,118.55,98
2023-12-13 10:00:00,118.55,118.9,118.1,118.25,4341
2023-12-13 10:05:00,118.25,118.5,118.0,118.0,3002
2023-12-13 10:10:00,118.0,118.5,118.0,118.5,160
2023-12-13 10:15:00,118.5,118.5,118.0,118.5,2385
2023-12-13 10:20:00,118.5,118.5,118.05,118.05,61
2023-12-13 10:25:00,118.05,118.75,118.05,118.7,1047
2023-12-13 10:30:00,118.7,118.7,118.2,118.3,228
2023-12-13 10:35:00,118.3,118.3,118.1,118.1,5413
2023-12-13 10:40:00,118.1,118.1,118.1,118.1,224
2023-12-13 10:45:00,118.1,118.1,118.05,118.1,546
2023-12-13 10:50:00,118.1,118.1,118.05,118.05,250
2023-12-13 10:55:00,118.1,118.1,118.1,118.1,7737
2023-12-13 11:00:00,118.1,118.1,118.1,118.1,1296
2023-12-13 11:05:00,118.1,118.5,118.1,118.5,677
2023-12-13 11:10:00,118.5,118.5,118.05,118.45,681
2023-12-13 11:15:00,118.45,118.45,118.45,118.45,0
2023-12-13 11:20:00,118.45,118.45,118.05,118.05,60
2023-12-13 11:25:00,118.05,118.1,118.05,118.1,74
2023-12-13 11:30:00,118.1,118.1,118.1,118.1,0
2023-12-13 11:35:00,118.1,118.4,118.1,118.1,20
2023-12-13 11:40:00,118.4,118.4,118.4,118.4,88
2023-12-13 11:45:00,118.4,118.4,118.1,118.1,415
2023-12-13 11:50:00,118.1,118.35,118.1,118.1,65
2023-12-13 11:55:00,118.1,118.1,118.1,118.1,0
2023-12-13 12:00:00,118.1,118.1,118.1,118.1,100
2023-12-13 12:05:00,118.1,118.15,118.1,118.15,123
2023-12-13 12:10:00,118.15,118.15,118.1,118.1,1215
2023-12-13 12:15:00,118.1,118.3,118.1,118.2,205
2023-12-13 12:20:00,118.2,118.4,118.05,118.05,769
2023-12-13 12:25:00,118.05,118.05,118.05,118.05,30
2023-12-13 12:30:00,118.05,118.05,118.05,118.05,80
2023-12-13 12:35:00,118.05,118.05,118.05,118.05,0
2023-12-13 12:40:00,118.05,118.05,118.05,118.05,0
2023-12-13 12:45:00,118.05,118.1,118.05,118.1,14
2023-12-13 12:50:00,118.1,118.1,118.1,118.1,15
2023-12-13 12:55:00,118.1,118.4,118.1,118.4,121
2023-12-13 13:00:00,118.4,118.4,118.4,118.4,500
2023-12-13 13:05:00,118.4,118.4,118.1,118.1,246
2023-12-13 13:10:00,118.1,118.5,118.1,118.5,820
2023-12-13 13:15:00,118.5,118.5,118.1,118.1,363
2023-12-13 13:20:00,118.1,118.55,118.1,118.55,71
2023-12-13 13:25:00,118.55,118.55,118.15,118.15,167
2023-12-13 13:30:00,118.15,118.55,118.15,118.55,639
2023-12-13 13:35:00,118.55,118.55,118.55,118.55,30
2023-12-13 13:40:00,118.55,118.55,118.5,118.55,17
2023-12-13 13:45:00,118.55,118.55,118.55,118.55,20
2023-12-13 13:50:00,118.55,118.55,118.25,118.25,100
2023-12-13 13:55:00,118.25,118.55,118.25,118.55,140
2023-12-13 14:00:00,118.55,118.55,118.2,118.55,118
2023-12-13 14:05:00,118.55,118.55,118.15,118.15,95
2023-12-13 14:10:00,118.15,118.5,118.15,118.5,1006
2023-12-13 14:15:00,118.5,118.5,118.4,118.4,3002
2023-12-13 14:20:00,118.4,118.4,118.4,118.4,41
2023-12-13 14:25:00,118.4,118.4,118.1,118.3,229
2023-12-13 14:30:00,118.3,118.3,118.3,118.3,140
2023-12-13 14:35:00,118.4,118.4,118.15,118.15,2100
2023-12-13 14:40:00,118.15,118.15,118.15,118.15,0
2023-12-13 14:45:00,118.15,118.2,118.15,118.2,25
2023-12-13 14:50:00,118.2,118.2,118.2,118.2,100
2023-12-13 14:55:00,118.2,118.55,118.1,118.55,804
2023-12-13 15:00:00,118.55,118.55,118.25,118.25,130
2023-12-13 15:05:00,118.55,118.55,118.2,118.25,450
2023-12-13 15:10:00,118.25,118.5,118.25,118.5,800
2023-12-13 15:15:00,118.5,118.5,118.3,118.45,243
2023-12-13 15:20:00,118.3,118.3,118.2,118.2,2300
2023-12-13 15:25:00,118.2,118.9,118.1,118.9,3539
2023-12-14 09:15:00,119.4,119.45,118.3,119.1,917
2023-12-14 09:20:00,119.1,119.35,118.3,118.35,2591
2023-12-14 09:25:00,118.35,118.35,118.3,118.35,95
2023-12-14 09:30:00,118.35,118.95,118.3,118.95,300
2023-12-14 09:35:00,119.1,120.0,118.65,118.65,12148
2023-12-14 09:40:00,118.65,119.55,118.65,119.55,116
2023-12-14 09:45:00,119.55,119.7,119.15,119.15,98
2023-12-14 09:50:00,119.15,119.9,119.15,119.9,300
2023-12-14 09:55:00,119.2,119.9,119.2,119.7,276
2023-12-14 10:00:00,119.7,119.7,119.2,119.2,920
2023-12-14 10:05:00,119.6,119.6,119.05,119.05,600
2023-12-14 10:10:00,119.05,119.4,119.05,119.4,26
2023-12-14 10:15:00,119.4,119.4,119.0,119.3,482
2023-12-14 10:20:00,119.3,119.35,118.85,118.85,100
2023-12-14 10:25:00,118.85,119.35,118.85,119.35,1
2023-12-14 10:30:00,119.1,119.1,119.1,119.1,133
2023-12-14 10:35:00,118.85,118.85,118.65,118.65,200
2023-12-14 10:40:00,118.65,119.1,118.65,119.1,60
2023-12-14 10:45:00,119.1,119.1,118.65,118.65,156
2023-12-14 10:50:00,118.65,119.0,118.65,119.0,18
2023-12-14 10:55:00,119.0,119.0,119.0,119.0,0
2023-12-14 11:00:00,119.0,119.0,119.0,119.0,0
2023-12-14 11:05:00,119.0,119.0,118.65,118.65,236
2023-12-14 11:10:00,118.65,118.65,118.5,118.5,1344
2023-12-14 11:15:00,118.5,119.25,118.5,118.65,1304
2023-12-14 11:20:00,118.65,119.0,118.65,119.0,1
2023-12-14 11:25:00,119.0,119.3,118.7,119.3,397
2023-12-14 11:30:00,119.3,119.3,118.75,118.75,1005
2023-12-14 11:35:00,118.75,119.0,118.75,118.75,160
2023-12-14 11:40:00,118.75,119.3,118.75,119.3,557
2023-12-14 11:45:00,119.3,119.3,118.85,118.85,409
2023-12-14 11:50:00,118.85,118.85,118.85,118.85,0
2023-12-14 11:55:00,118.85,118.85,118.7,118.7,643
2023-12-14 12:00:00,118.8,118.8,118.8,118.8,21
2023-12-14 12:05:00,118.8,118.8,118.8,118.8,0
2023-12-14 12:10:00,118.8,118.8,118.7,118.7,100
2023-12-14 12:15:00,118.7,118.8,118.7,118.75,194
2023-12-14 12:20:00,118.75,118.8,118.75,118.75,54
2023-12-14 12:25:00,118.8,118.95,118.4,118.7,2399
2023-12-14 12:30:00,118.0,118.75,118.0,118.5,4860
2023-12-14 12:35:00,118.5,118.5,118.25,118.5,101
2023-12-14 12:40:00,118.5,118.5,118.25,118.25,1012
2023-12-14 12:45:00,118.25,118.7,118.25,118.7,790
2023-12-14 12:50:00,118.7,118.7,118.3,118.3,11
2023-12-14 12:55:00,118.3,118.7,118.3,118.7,850
2023-12-14 13:00:00,118.7,118.7,118.0,118.5,4162
2023-12-14 13:05:00,118.5,118.5,118.1,118.5,1271
2023-12-14 13:10:00,118.5,118.5,118.5,118.5,56
2023-12-14 13:15:00,118.5,118.5,118.15,118.5,687
2023-12-14 13:20:00,118.5,118.5,118.15,118.5,210
2023-12-14 13:25:00,118.5,118.5,118.5,118.5,27
2023-12-14 13:30:00,118.5,118.5,118.2,118.2,2
2023-12-14 13:35:00,118.2,118.2,118.2,118.2,0
2023-12-14 13:40:00,118.2,118.2,118.2,118.2,100
2023-12-14 13:45:00,118.2,118.2,118.2,118.2,0
2023-12-14 13:50:00,118.2,118.2,118.2,118.2,5
2023-12-14 13:55:00,118.2,118.5,118.2,118.5,69
2023-12-14 14:00:00,118.5,118.5,118.2,118.5,215
2023-12-14 14:05:00,118.25,118.5,118.25,118.5,216
2023-12-14 14:10:00,118.5,118.5,118.4,118.4,1005
2023-12-14 14:15:00,118.4,119.8,118.4,119.4,7496
2023-12-14 14:20:00,119.4,119.4,119.35,119.35,17
2023-12-14 14:25:00,119.35,119.35,119.0,119.35,101
2023-12-14 14:30:00,119.35,119.35,119.05,119.35,555
2023-12-14 14:35:00,119.35,119.35,119.05,119.35,15
2023-12-14 14:40:00,119.35,119.35,119.35,119.35,200
2023-12-14 14:45:00,119.35,119.35,119.0,119.0,1788
2023-12-14 14:50:00,119.0,119.0,118.75,118.9,62
2023-12-14 14:55:00,118.9,118.9,118.65,118.65,170
2023-12-14 15:00:00,118.65,119.0,118.65,119.0,756
2023-12-14 15:05:00,118.65,119.35,118.6,119.35,3756
2023-12-14 15:10:00,119.35,119.35,118.85,118.85,106
2023-12-14 15:15:00,118.85,119.0,118.85,119.0,196
2023-12-14 15:20:00,119.0,119.0,118.9,118.9,724
2023-12-14 15:25:00,118.8,119.3,118.8,119.0,2675
2023-12-15 09:15:00,119.95,119.95,119.05,119.85,540
2023-12-15 09:20:00,119.85,119.85,118.85,119.65,4113
2023-12-15 09:25:00,119.65,119.65,119.55,119.55,333
2023-12-15 09:30:00,119.55,119.55,119.0,119.0,674
2023-12-15 09:35:00,119.0,119.35,119.0,119.35,209
2023-12-15 09:40:00,119.35,119.35,119.0,119.0,920
2023-12-15 09:45:00,119.0,119.15,118.85,119.15,1382
2023-12-15 09:50:00,119.15,119.55,119.15,119.55,1328
2023-12-15 09:55:00,119.55,119.55,119.15,119.15,585
2023-12-15 10:00:00,119.15,119.4,119.1,119.4,130
2023-12-15 10:05:00,119.4,119.4,119.1,119.4,48
2023-12-15 10:10:00,119.4,119.4,119.0,119.0,936
2023-12-15 10:15:00,119.0,119.0,118.5,118.75,3350
2023-12-15 10:20:00,118.75,118.8,118.75,118.8,86
2023-12-15 10:25:00,118.5,118.5,118.5,118.5,127
2023-12-15 10:30:00,118.5,118.75,118.5,118.75,26
2023-12-15 10:35:00,118.75,120.5,118.75,119.05,42451
2023-12-15 10:40:00,119.05,122.0,118.5,121.4,36262
2023-12-15 10:45:00,122.0,122.0,120.75,121.15,24439
2023-12-15 10:50:00,121.8,124.95,121.8,123.8,66023
2023-12-15 10:55:00,123.8,123.9,122.45,123.5,37239
2023-12-15 11:00:00,123.5,123.95,123.5,123.5,5208
2023-12-15 11:05:00,123.5,126.6,123.25,125.8,40132
2023-12-15 11:10:00,125.8,126.0,125.0,125.0,9504
2023-12-15 11:15:00,125.0,125.0,124.35,124.35,2136
2023-12-15 11:20:00,124.4,124.4,123.5,123.5,3590
2023-12-15 11:25:00,123.5,124.0,123.5,123.55,4733
2023-12-15 11:30:00,123.55,124.0,123.55,123.6,270
2023-12-15 11:35:00,123.6,123.7,123.6,123.7,194
2023-12-15 11:40:00,123.6,123.6,123.55,123.55,818
2023-12-15 11:45:00,123.55,123.9,123.25,123.9,1875
2023-12-15 11:50:00,123.9,124.0,123.5,123.5,881
2023-12-15 11:55:00,123.9,123.9,123.45,123.45,1524
2023-12-15 12:00:00,123.45,123.55,123.3,123.55,2289
2023-12-15 12:05:00,123.55,123.65,123.3,123.65,1003
2023-12-15 12:10:00,123.65,123.75,123.6,123.75,843
2023-12-15 12:15:00,123.75,123.75,123.5,123.5,1
2023-12-15 12:20:00,123.5,123.75,123.35,123.75,361
2023-12-15 12:25:00,123.75,123.75,123.3,123.35,1225
2023-12-15 12:30:00,123.35,123.75,123.35,123.75,336
2023-12-15 12:35:00,123.75,123.75,123.5,123.75,140
2023-12-15 12:40:00,123.75,123.75,123.25,123.25,706
2023-12-15 12:45:00,123.25,123.5,123.1,123.1,624
2023-12-15 12:50:00,123.1,123.6,123.1,123.6,1839
2023-12-15 12:55:00,123.75,123.9,123.75,123.9,786
2023-12-15 13:00:00,123.9,123.9,123.6,123.8,1475
2023-12-15 13:05:00,123.8,123.8,123.5,123.5,970
2023-12-15 13:10:00,123.5,123.85,123.5,123.85,228
2023-12-15 13:15:00,123.85,123.85,123.5,123.85,1234
2023-12-15 13:20:00,123.5,123.5,123.5,123.5,1105
2023-12-15 13:25:00,123.5,123.75,123.5,123.7,277
2023-12-15 13:30:00,123.7,123.75,123.5,123.75,2102
2023-12-15 13:35:00,123.75,123.85,123.75,123.85,731
2023-12-15 13:40:00,123.85,123.85,123.4,123.4,3190
2023-12-15 13:45:00,123.85,123.85,123.4,123.4,641
2023-12-15 13:50:00,123.4,123.85,123.3,123.3,1601
2023-12-15 13:55:00,123.4,123.7,123.25,123.25,425
2023-12-15 14:00:00,123.25,123.75,123.25,123.75,865
2023-12-15 14:05:00,123.75,123.9,123.45,123.9,840
2023-12-15 14:10:00,123.9,123.9,123.45,123.8,158
2023-12-15 14:15:00,123.8,123.8,123.5,123.5,229
2023-12-15 14:20:00,123.5,123.5,123.5,123.5,0
2023-12-15 14:25:00,123.5,123.9,123.5,123.9,2410
2023-12-15 14:30:00,123.9,123.9,123.6,123.9,1661
2023-12-15 14:35:00,123.9,123.9,123.5,123.75,1998
2023-12-15 14:40:00,123.75,123.8,123.5,123.5,1980
2023-12-15 14:45:00,123.5,123.75,123.5,123.75,978
2023-12-15 14:50:00,123.6,123.75,123.5,123.75,1406
2023-12-15 14:55:00,123.75,123.75,123.5,123.75,1350
2023-12-15 15:00:00,123.75,123.9,123.5,123.9,2379
2023-12-15 15:05:00,123.9,123.9,123.6,123.85,815
2023-12-15 15:10:00,123.85,123.95,122.75,123.5,11091
2023-12-15 15:15:00,123.5,123.5,123.1,123.15,3997
2023-12-15 15:20:00,123.15,123.75,123.15,123.7,5642
2023-12-15 15:25:00,123.7,123.85,123.25,123.75,7937
2023-12-18 09:15:00,123.95,123.95,122.05,123.5,17955
2023-12-18 09:20:00,123.5,125.15,123.5,124.4,10221
2023-12-18 09:25:00,124.25,125.0,124.1,124.9,10527
2023-12-18 09:30:00,124.9,125.0,124.4,124.8,8516
2023-12-18 09:35:00,124.8,124.95,124.4,124.75,3733
2023-12-18 09:40:00,124.75,124.8,124.4,124.75,1966
